"Data Source","World Development Indicators",

"Last Updated Date","2020-10-13",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Tajikistan","TJK","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","685707024.929579","735202717.143439","885900830.341661","835600000","867864129.468255","766160185.423642","733559541.121344","762413909.357993","848579377.792766","926522195.289606","1146860913.30764","1444874600.23565","1682281973.94597","2349017705.55421","3707189542.48366","4153088291.01933","3062736862.43271","3303722311.02992","4131274131.27413","5030077885.894","5124470005.45737","4140473104.34219","3317810841.94642","2922776522.83778","2929108623.6944","","","",
"Turkmenistan","TKM","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","869992927.1904","1222206142.25795","1951162671.7365","2184704662.42994","2090200051.48911","1853898096.99202","1584677058.83873","1735263506.00765","1342892221.32829","1404226130.03481","1431372549.01961","1262451918.33514","1828838800.56349","2025937934.22881","1887023593.46642","1781062355.6582","2469512195.12195","7197896377.09388","11697894736.8421","11508070175.4386","14986666666.6667","17758245614.0351","19110175438.5965","19287017543.8597","16333428571.4286","14430000000","11797714285.7143","5094000000","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","10163449997.809","10400964217.254","10818325759.7549","11542664574.0843","11349550856.0693","11499333783.7631","13097948990.5587","13436253963.1028","15047785176.4355","16847016520.2309","18504919076.6448","21175595138.1437","24195543992.5544","31839532571.9037","50987902156.7558","52664092365.2731","55906501304.1121","63380818132.8562","71869209731.7818","88213778217.1964","113133519394.591","125777080594.355","105052858798.835","80934021440.3569","82954567573.4043","82927125884.0005","85668732529.2567","92635634675.2838","116165575515.886","123092345057.562","150711790994.531","188596249450.998","210868342290.043","233294755394.904","275217652630.106","299693513243.355","331640714009.921","386769795649.9","405268253370.754","385698640101.795","447594583023.575","440955444862.324","407255720300.48","422541268372.189","523355371081.873","637106976691.144","709204481206.106","846033787231.903","1027526813956.97","819027498166.224","1051848791722.84","1257745628168.19","1327406960531.1","1388022284692.78","1431159973325.32","1274968805038.78","1206808469507.62","1327049375722.03","1448919694014.6","1409009441045.27","",
"Timor-Leste","TLS","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","605438982.688697","753052289.003246","810225575.298166","566191702.788516","440176595.157431","312224905.468586","406808581.867505","644645219.778181","816519379.129146","1079648922.66045","1109758398.5244","1400720992.3352","1408616799.08026","1033511655.46039","1131439272.3679","906920957.840162","937617408.663977","871240447.226717","945341851.253041","","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","93423219153.9673","87518446806.3418","98728255367.9937","107222647444.002","106590178828.24","110215342253.823","108933594869.586","117825774881.132","127112188660.207","135323726174.205","156866808775.346","200133263300.591","232965647939.654","251452506417.327","308478848413.661","411540913202.748","393468887172.726","421100170351.918","442815019259.77","529916286208.092","537853393032.619","526914028268.127","448970533784.626","439295824380.561","476080813503.285","519012277930.567","","",
"Tonga","TON","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","23020683.3355151","17009776.3656361","19519960.0798403","28212887.7188966","31178962.6648782","36066955.1355044","41854746.0353942","40111573.1818643","42100000","40447564.721369","43380822.6831483","47652406.4171123","52761517.9946786","71192856.532513","66790623.7584426","73924988.4241395","80059386.0866883","67147205.1072675","65851156.0693642","89714437.2064839","113125344.244236","128182482.344346","109624060.150376","112420241.286863","69910974.9162823","78968275.2730157","81835734.7230738","100992155.2436","114642997.039399","130587231.754412","148874787.184646","151728607.695754","173799171.118989","181534143.518519","201533585.846478","222624812.069055","259268435.129087","286994512.950617","282037893.644019","254912321.359598","281829962.431167","271735209.235209","302465505.541733","341918132.920047","","",
"South Asia (IDA & IBRD)","TSA","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","3935404045.26388","3943756910.0927","4192798956.65134","4691751005.55253","5280633626.24229","5562546526.66881","5387087384.12679","5549301347.28397","5036733493.31654","4957474842.89154","5434769665.68603","5668543376.56356","5225044570.4587","6887140934.57199","10317994165.4617","12125981557.0358","11996140248.2943","13170461394.3676","15927330756.0633","21361122734.3394","28922074311.1901","28613044264.6045","28765186026.6843","29258246798.408","28776720921.3894","30890907574.4","29750221017.49","32137699021.304","36741126021.0029","39906059364.3566","43822313366.0533","40192317508.3667","47150712232.5753","49943927615.4817","55370219400.1021","70242991241.2078","75370931562.1667","79849337276.8957","81969772477.1375","90188607530.7867","96407015487.4026","97038963370.0253","108897405436.192","129761485072.102","177909860042.515","235125534192.468","294004893032.253","373138446269.613","440140745364.018","426482402569.576","538987248102.282","681835150925.953","695494519994.473","656363083054.935","662416799347.157","603985863721.281","615878557172.362","735041705263.11","820118696990.998","786690797898.636","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","6393146083.247","6559766800.81228","6571349210.30686","7485761090.08913","8597279268.45085","9639255502.1847","9582210304.54799","10318558173.0562","10600640782.6222","11781252156.5066","13886346883.7861","15325964409.9715","15589450823.3009","20964330574.7736","31650684087.3791","39203660049.7548","41794768836.5855","43350204406.3877","49554895012.0469","58574117708.9777","78058879030.2241","86759848508.7017","70683274921.8888","56742814473.0495","53284483994.0103","47886341913.7066","52006728325.6023","62042635992.0341","65090247131.7588","67135649550.7524","73078084838.7466","74450258986.3274","77372772846.6729","72556773915.5127","78633869629.7514","97624719782.7734","103258989631.174","111099165433.256","108736241754.467","99931653777.2292","105511808893.908","110715192021.063","118967513651.197","151963687627.583","177162474744.334","215202344165.571","257861533931.371","328507891919.527","389584773657.468","351575451312.25","408090503455.529","491344251044.259","484625550800.127","510759244661.097","508419996492.231","438803418468.494","393369162022.093","422511904020.963","474430453955.543","459710186730.95","",
"Trinidad and Tobago","TTO","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tunisia","TUN","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","142666666.666667","140380952.380952","157714285.714286","131809523.809524","163428571.428571","356190476.190476","411742206.92293","553552714.315657","721299810.246679","1142038946.16266","1424807357.69326","1533348880.59702","1942191142.19114","2311869293.60884","3016728167.28167","3987404297.35737","4200688537.86958","3858472998.1378","3567177371.83265","3659243048.40371","3207070101.8574","3363979848.8665","3472788705.20092","4205875495.45349","4814810913.30454","6219545454.54546","5925543478.26087","7200814111.26187","7007273189.19996","7483590351.91775","8800888230.94004","8542223135.40168","8586219368.83986","9039606568.89435","9160512561.11954","9213978259.28358","10312643358.5876","10311528451.8534","11779200620.877","13947330389.4018","14625790041.6217","16470999248.6852","20617137505.853","26329275221.1671","20848404058.3574","24074612267.7099","25652720556.8973","26118765605.9927","26124145996.1839","26627378217.5885","22273552202.2839","21474534450.6518","22670744812.7635","24736521969.0959","23551458560.5234","",
"Turkey","TUR","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","513769009.45335","544444444.444444","711111111.111111","722222222.222222","611111111.111111","644444444.444444","800000000","777777777.777778","888888888.888889","922222222.222222","1086956521.73913","1340752161.96286","1745583038.86926","2339222614.84099","4013786170.74747","5013156072.56613","5469382669.90594","6282635262.74858","4748373280.61939","5257907777.456","8205107972.32962","9167498359.09332","9692838643.39631","10212590427.4429","11802116286.6805","12751947860.3709","12193740641.3545","15479659810.7727","15947270362.4284","19050893631.4619","26485716695.2895","24956952380.9524","27484942028.9855","34850745454.5455","26639520270.2703","41271567685.5895","50498579852.5798","57688103357.472","54343007288.0706","48167046322.8271","61561836212.412","45699315437.3368","54838097797.2399","72836672663.0688","102691164503.683","122442651086.633","146412847742.387","176168948499.501","206982593930.081","150580156774.194","196452157971.786","253091637611.94","249766156458.797","266904347095.283","258300251770.619","223151125000","214639699347.704","249702267207.588","236243526634.082","224665791180.514","",
"Tuvalu","TUV","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tanzania","TZA","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1595096585.13277","1667354148.20581","1810820733.46342","2031247995.18351","1967855559.77866","2181321406.76736","2075112672.62978","1973944757.7895","1952293777.73552","1887627985.07598","1761854170.58914","1926994063.63471","1868591542.18345","2336989595.14416","2927990514.02746","3675376181.71192","4541767353.94201","6165940956.62333","8259952207.26673","7368748906.69403","8974526067.2119","11967748602.0911","12687185275.9881","13529848054.6971","13633798317.78","11206350524.1311","9492152370.6459","9117114283.03002","","","",
"Uganda","UGA","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","92285115.3039832","95562893.081761","96302935.0104822","123258909.853249","136049266.247379","215546218.487395","234453781.512605","235994397.759104","234733893.557423","237815126.05042","253501400.560224","339635854.341737","250280112.044818","223949579.831933","315977175.463623","257555555.555556","235100000","229000000","456521739.130435","375000000","324000000","295000000","381500000","305666666.666667","517947171.112164","528243192.691619","597833096.865729","1131226280.53605","1157116666.66667","954685725.673411","833711393.298546","728713332.084508","694106667.424356","682002410.011884","762125448.533135","1199003481.82985","1415906250.06171","1303961976.51791","1343623399.24455","1426046616.95701","1368560402.24846","1390734598.68552","1548626997.46546","1596784201.20995","1807481101.18727","2236745637.83951","2819509192.31688","3694279138.37478","4553373857.00284","7148939023.82281","6520259800.41316","7497534908.54689","7648498513.7527","7690477177.66994","6870189732.11304","8035899316.58179","5485175423.01574","6205401165.68886","7114332922.41573","9165143461.67866","",
