"Data Source","World Development Indicators",

"Last Updated Date","2020-10-13",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"China","CHN","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","2571289300.51182","1937606629.29564","1913234218.86425","2031034202.61597","2250385896.4985","2563165163.70136","2680965147.45308","2388496222.27638","2339751401.4136","2429116906.3287","2307254854.17174","2782516857.58388","3692485858.09095","5876143560.87263","7107893126.65715","7688998817.07711","6943442876.27485","7519646894.17591","6813008130.0813","9204347826.08696","11300000000","14587301587.3016","22600124795.19","21956304449.37","24764305080.89","25801403273.95","26202580690.47","34072853910","44923701330","41190793490","49129758920","55542659170","66847400129","74280328750","104607445198","131858826000","154811877000","187447040000","188750394176","198699399635","253092089737","272060010515.89","333002310923.451","447958253781.62","607356934124.72","773339005396.991","991731387760.5","1258056795940.68","1497868782939.59","1262664161019.72","1654815752520.77","2006296851391.43","2175080625679.5","2354248580552.39","2462839435097.13","2362092880957.64","2199967569433.37","2424199911705.08","2655591916228.46","2641273365373.5","",
"Cote d'Ivoire","CIV","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","187017625.556139","218194462.124088","221930221.918022","258264752.481875","330533040.413472","338691189.41455","372845096.2722","392274948.994089","521479828.101502","500460465.162798","520616448.585418","510247597.56897","619773363.314177","896858189.629646","1402963862.35915","1430151941.39037","1946009761.85444","2670550446.37388","2885366741.57423","3163759568.37482","3561631199.13139","2966163293.54528","2756185695.16166","2527383751.37115","3100078387.62971","3263789748.09855","3617154650.84482","3372301472.43297","3126609547.07801","3125624091.59887","3421191368.47657","3149019076.45648","3558855924.13516","3252142526.23758","3369268837.06136","4593584282.14936","4989346356.11132","5030669759.28497","5220928218.20359","5247990455.07781","4370512052.15679","4555378742.04424","5860137947.81605","6412152574.59434","7682091175.06315","8525099432.55336","9321895748.26527","9607481678.26355","11413826500.0437","12346184122.6651","12611974309.3241","13678275118.4831","13107575011.8058","12988036434.9354","13888904528.6014","12532872742.5388","11796835871.9526","12855832026.0491","13043560450.9165","13822834437.1415","",
"Cameroon","CMR","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","193434683.336333","179141516.117027","192656350.967135","232978068.754145","269474960.777087","304035800.033393","284042012.602223","291797729.279486","363946226.849268","573755351.322004","624464986.350786","696620421.375408","843610400.5454","1043175451.30227","1224968082.51873","1879642995.1483","1669843815.38441","2432257586.58988","2243906920.39044","2611952656.02619","2725480658.49439","2472751280.0609","2053806127.92889","2003045526.86057","2306775345.75839","2250713452.20634","2486734793.37846","2341602554.67398","2157027779.24325","2235509632.47295","1990231973.73391","2445458047.3629","2695377807.29357","2393027329.09599","2245087608.13832","2612567706.81833","2679888437.51044","2813421456.63298","3044751072.90894","3958470638.37536","4413882090.68947","4962622164.77229","6460297270.74773","7674073978.13291","5568685495.53428","5802300066.9167","7617662949.02521","7601120581.60873","8273049826.32098","8725705928.80348","6884615104.87698","6280435081.94995","6506092153.93536","7473267002.31255","6417658995.99086","",
"Congo, Dem. Rep.","COD","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1316878619.73574","1607380673.70666","1731595952.11051","1142032617.06063","1851630126.86592","1113537727.27273","2185507246.37681","891666666.666667","1367800837.58331","2145055691.03305","2340567899.37411","2745153230.58484","3136077074.81099","6539494270.72831","7723022252.04164","5000335250.26001","8865916412.10778","10210736241.2238","9027202464.46064","11910414647.3896","13226085525.3466","10512898980.653","8896176892.90775","13401989661.626","16080742572.5421","15173271455.9601","",
"Congo, Rep.","COG","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","26943546.434338","29515424.4500006","50771655.4192559","62818525.19749","70846987.305715","71410810.7707121","65939853.0330596","72357447.7390855","76343640.5780523","85012891.1091859","95512627.9823672","104954865.950463","116257095.680306","171385616.281263","311584817.760394","275298406.703788","304665659.819158","348827333.662232","384211648.259852","568348371.033017","1023762093.66517","1156656680.88909","1194134307.47903","1215274929.33037","1351850300.61217","1227120964.24005","736631970.121334","958951542.191998","898779925.76588","1159530945.41363","1449116806.34251","1134481581.27291","1193589829.75672","822017114.203332","1035379941.84848","1369151278.45747","1739316245.99943","1755897499.50914","1487018125.88757","1701642896.66819","2585496314.97565","2163316674.36294","2461790945.67168","2825094281.95409","3743531239.96753","5122710670.08602","6506604609.64933","6592305406.71709","8912225916.03985","6755575077.04057","10231039444.068","12607608807.7503","11458050757.5756","10783313045.8093","10361434656.2572","5927629646.03035","6009821709.41348","8202424944.0332","11408904525.8184","8380302597.49348","",
"Colombia","COL","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","632672494.348154","589865537.313433","605741204.428215","579510844.444444","714265144.444444","699047619.047619","541851851.851852","653146477.145043","701707004.180043","808812068.099551","955259648.019432","935820962.911309","1149373247.90663","1539558029.33178","1798616360.40627","2071845444.99232","2615131863.38089","3283905564.22709","3867783604.04144","4251544715.065","5416924889.4313","4312469259.96344","4252517718.43372","4050952667.78683","4546303965.08543","4818142148.53733","6582202894.2535","6165155372.87305","6386221631.40895","7118228010.95861","9024672480.38864","9389847563.38362","9649972062.93192","10089611942.598","12254186688.3985","13444770139.3343","14767813598.716","15829917576.649","14773797430.026","15812211474.8338","15897088339.1542","15111975539.1625","14513776908.1967","15687092396.8858","19635451058.964","24713096944.4685","28652691910.1451","33882152043.1603","43859076073.7904","38170172446.1218","46826831270.1524","64565473515.4334","69774770559.0529","69111201874.1384","63397043405.7392","45930515098.6219","41623750983.8154","47235694653.5682","53017149752.3634","51465444421.9678","",
"Comoros","COM","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","18752561.7930516","17348160.355295","16259717.2580329","16931592.3779493","16319833.0255199","17384173.7687286","24669148.1159563","29823580.6930331","31499531.4688109","30175018.8711421","37963362.5637023","37475474.513877","40417152.7706415","40016216.9683451","28203731.6149806","35209696.8375917","34997132.8780691","32203525.7343795","32703609.9180308","33793543.4300631","30950452.4961024","33417051.7909735","37462117.9803245","48215131.6642215","55894065.2748592","57752590.8029119","61659830.3073327","71320012.8084467","74976008.9276862","83966816.5038732","87519203.2675129","101862710.840561","90876019.4433628","101000284.268301","111239529.269439","97918670.0850322","108098877.229645","128229503.784909","156131476.712545","","",
"Cabo Verde","CPV","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","24288324.3019896","29942601.5562269","32243019.3521382","34103853.2038423","30064775.4008994","31179559.0390662","33573415.1518063","42578568.0969506","44159711.3816908","51418167.4085416","52576490.7976862","52976389.2000896","61728160.1928901","65033421.6121452","61175342.8337668","83482492.5507137","101395543.124898","134631485.120869","118975529.248762","124265005.50714","145630289.312716","167834263.047786","202095934.370935","255294474.069373","295820489.462614","367187288.19007","500015668.817199","545279858.851099","660191834.321885","531989156.822308","543735621.940263","662759015.551819","704245132.589581","749300524.240874","750676236.985831","717082167.756528","735539143.353259","812736072.812859","968366815.967757","1008054463.56777","",
"Costa Rica","CRI","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","107517342.937743","102289846.339259","108885580.66796","113065968.932798","132494248.206794","133796226.415094","160407547.169811","174037735.849057","214867924.528302","227033962.264151","274128301.886792","288614205.077123","374287867.370008","470903291.809593","552345523.32913","589474912.485414","697444574.095683","948424737.456243","992882147.024504","1086476079.34656","1279264877.47958","1135278197.6998","1175166480.87107","1134009178.91089","1258544844.57489","1204104950.49505","1384953405.01792","1433877648.55823","1570096318.77556","1830043151.27604","1952841380.81713","2403995650.57584","3021544791.58225","3453398969.6965","3763146932.48155","4414827041.69682","4672770398.63271","5248818522.7859","6015987690.03461","6066566857.32288","6445399583.37389","6471720164.50269","6502965357.40092","7024720849.34531","7855095380.08358","8710569530.63531","9839017111.19804","10910386062.7488","11953067007.0592","10647948764.4953","12363101561.2475","13886078378.1015","14950204991.037","15586637116.9513","16313862272.8384","16884667693.8555","18345150588.7035","19160941533.6844","20272942762.9566","20850584731.7513","",
"Caribbean small states","CSS","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cuba","CUB","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","1857363400","2255959900","2654199160.54565","3258402050.66345","3719910243.90244","4251739756.09756","4499232764.92083","4635330843.37349","5819724675.32468","6377068904.10959","6521956666.66667","6565420000","6838236470.58824","7224138183.93481","7766066363.11895","7725366415.54755","7687511279.09767","8295404425.79168","8794332849.60422","8421585287.70986","8662106515.95745","5332907602.01993","3736544459.45946","2951182567.56757","3766477027.02703","4078053746.96796","3831000000","3785600000","3668100000","4123500000","4318900000","4193000000","3872000000","4649900000","6120800000","8962900000","9870000000","11917900000","12506400000","10839000000","14519000000","17319000000","18659000000","18593000000","17812000000","14941000000","13690000000","14083000000","14505000000","","",
"Curacao","CUW","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2158100558.65922","2369776536.31285","2170670391.06145","2281675977.65363","","","","","","",
"Cayman Islands","CYM","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
